,name,price,link,review
28,아이폰13 미니 128GB 공시기준 Apple iPhone13 128G,"39,000원",https://cr.shopping.naver.com/adcr.nhn?x=8b8T5GLnAXbQTauYSKQWYP%2F%2F%2Fw%3D%3DsEn7Da2NzOI35aA4Ueim2ToU8MUwKt5vOdLvrhI37OYFN4NgkrPIjlczCBjhk2dSM46SkxZQqmfLxlgsqRJvBw5zreSRw2N%2FAHEinEnFn%2FGh4VlIufqmHzP6W%2FutFvhXWqZpV1afiooetetomzGVb4qo5YEmCu22RHk6o03pGxHyr9N9rARz1GwL8SD%2B61y0rsw80HLSwpEv4SjQ0vaq3vAT5HsegQoLVQOvUkS6oEsXYOlN38zccqm45vWgjQ54zqwkXVMbwNe%2B45dFaHZqJITVCZ4rdk8hPModxsSdH4jykC5XYi%2BL9%2BTOsYUQ%2FK67Mry3oL4ay3Fu3rOsaPaAT84fE2h956A8QQSp128tUNWzGDEaCEfqF4FSBWNAim8V3FCJLeTNMiIpdd72TMnUFRzGfETrbe9%2FdsnclBgNV1lDwDVLNQce3TyPKDZ2jwK1QAaFXnmfMyWTqraUm7G27TafqsRbjVEZk%2Bnpy9aZfwOvj%2Bg3RUGKfmsUY7WzUungFbv%2F9AzvtPDQGhLuUdLnuZMKR3YKlD9qGAl6gX9HvZO5IPNJPkj78XMkZSULEAagi4pyrFysU1w8MTL641B6dpFaFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=38665575984&catId=50001519,54
29,아이폰13 프로 맥스 256G 자급제 새상품,"1,475,900원",https://cr.shopping.naver.com/adcr.nhn?x=BAgy42D%2B%2B%2BaFHuyrJe2x3f%2F%2F%2Fw%3D%3Ds20tzzkweFTOP3z9EmxhczHQj1anod5W49HmImTaFJROGgjNtjvRyY8TaEm3AQ5UwC7%2F96bR4QY0lAus4oq4cc2m%2BoSKgeYvY6LodkLl4006a6AHsoWh2AjCpuWnECMMADqJ2lrL%2FvW7ViVRdf8uXPFi393%2FfVqWWsor6vo8eno%2BO%2FsdgQE5FIA0Tw1QMogpForteapXM1tcedJ0PQ9Iz3N%2BAKvk4sSqNREM4gVJ9pylSqT%2FuzjwQTocCZ8qbJK3T%2FOIq6qLqW%2BXB7aAhUB%2FZQCVdN3LpKf%2FbKuiZi7z1XJTOPwWWb0IC0zi2HZgeED9jmyljz%2F266z%2Bx2qoggHtXCRtX1KiGewk6njQXhFIriI2XIoC22aXy9xgPj1SBBt2fzfNVo1KcSVSazeZg7M%2BAaS0ixOcISb1TOfCVPoa06afQCmOtsX2s1OZJAzk6k9JPwiuzEnDQHnZbrY40%2BMPjXh2hB0PvPhVNmcYc5mX2ApZd3dC%2FBX%2F45225qymqtFssrUh2MJF6EeCx9ihcczdTssvTtug4vCjEvohqOyQz59mHGIbQ7jXA%2Ft%2BjVGbRmTv%2Bg8HD7QmO0w3CZ%2FoP7Ba3z82OqH9l6YII5ugOGfB4CYY%3D&nvMid=32748923358&catId=50001519,1
30,아이폰13미니 iphone 13 Mini 128GB 256기가 자급제,"898,000원",https://cr.shopping.naver.com/adcr.nhn?x=GDqv7fgqleSy%2F7gqywfJ7f%2F%2F%2Fw%3D%3DsDLixRL9JMhkdTXVLkiJewrOtheEDHr8NTzmvym%2FOyFSGgjNtjvRyY8TaEm3AQ5Uw2PSa5PtY17aUrwbXJc5GHmm%2BoSKgeYvY6LodkLl4006a6AHsoWh2AjCpuWnECMMAHMjT3YGKVj44uh1R9USJ3EuRuCra0V6kWdISE25kd8Ez96mHgpwZPGvTCnW09NTenBsDSmBSpiRAIrO6VRyFrvJrk4oTC6Iz3kpzDMuLRjHZiSDVrbWTfDwSvD3vZUWjypPajD6yKnwusQqEpnlTc5S1yd62COp7ZloUf5Z0DGS%2BRSsulxzuZh91kr9PDkB21T%2F4k0LKFBjrZGXKPvgkOPziKuqi6lvlwe2gIVAf2UAlXTdy6Sn%2F2yromYu89VyU15U%2FIyNV1Sc6OjYcw00xLbCPxC0BB%2BRLALbdFV6egi3HvY%2FUzN94OzIr5wG3PfiAzpfdp4SuFGm%2BmdvGfGqqHkdzM1476Bi9QlrOqQ5ZzeWrBhOLssYSrGtke4YLgNVVibiLl592%2FhwPGLHWGY4JeFEsshZcKx5qTsj5TlI2EUSlwTDjsM29CzbRsnNOTTIdPrVlbygv0tKssIvhN%2Ba49cnlPi53VPemFA3eVzW87OCH0ORbCpo6A1PI%2FNvVILe%2FjwYpjw2cDrbWY3K8FHJWfSnW5Qthn7ypTfSHb3lt4MsHWB4R0vO4yOtZligQOjSzaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=40982595125&catId=50001519,리뷰없음
31,아이폰13프로 iPhone 13Pro 128GB 256GB 512GB 기가 자급제 그린,"1,148,000원",https://cr.shopping.naver.com/adcr.nhn?x=Tb2NNiBeWOe%2BXF%2FLfIQmBv%2F%2F%2Fw%3D%3DsE%2FTHo4713op8r2PSL37z1t3yywMO2yzIHlZBOa8NvOQCYpaXrkpTZ0FTnmqeb1eBYzizn8n8ajpwlZUNqm0Nb6rnInE9bEFmENcshPAtwh245x1C%2BEXmIK56181969FahnePkjtQ3nyKEx7HkDnntDMykBI%2Fzq%2B6BKlA%2BLtsshKvWNb7mFsitkT8U8q49Aj3%2BjHvoxf1BLDZJdoxwib76mQgo5uf9RP2VHSvVOBbQube8EpGL%2BBjRuoFLK%2BL%2B90f%2F%2F9TOuezNPmqfqEV6Okc59wZdcHTHfZoZrV1OYS3mlhfAQbumsU%2FMPgMdg%2F96cGLxTlaf5%2FiuaOH7ew%2B4arNk0Pg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpJS88HsJnJuB4M1R%2Bi38FShWaWYkTj7xp9KvzGz7%2BZegbV9SohnsJOp40F4RSK4iNLwUcDsef%2F37dclOhoKIaKM3zVaNSnElUms3mYOzPgGmytI0SqA9rlTPnDVJ6No62mYBfQLrSWEv54tmeUchqtx77jXY3ehzJqnKujlOYV6XAd9Cy%2FaugSfYelawe3re5FplSRDAqJjdY6N0h0e6PxclN1kJRelx287lBSKLL8UffqsKENTAzsxAmcCOvviHi05%2FiL3MWsFcTbnjz%2FZLXrbgJQyPS99BdMuCyR0BXQEeeKAvWuypzludV9VP92yI%2BHW2yXS8DUnrU6rDPyDilX0HQIiXcF4qwUXZ2sX76wW8%3D&nvMid=39973081493&catId=50001519,1
32,아이폰 13 미니 통신사전용 새상품 완납폰 (상세정보확인필수) KT 128GB 핑크,"296,000원",https://cr.shopping.naver.com/adcr.nhn?x=CbMgDXEazg7Kv4Tij84CPP%2F%2F%2Fw%3D%3DsKzCH9jY6ak2FWQZdkRzZLyvgZ%2BT9mLWd5%2BHJNwvm5PjrlQPyQuHoHFsppYbPEdHaqxQG44tuBzYdTtMCkFd4FjkkpVBUjCzgrSrhRgESNJSDIx2y4N5D2ORvjFgRrWx9tJu6lmHh%2Bt%2BZUilW8JRrtePYFsKOGABFhj5ZzjFkFAeKjyp0s01e9YG50wI1msUPOeYJNSNZogGKSakhQOoutzzlco0p4ntc%2B%2F89Ldp%2BeSnK5vwNRq6tK2Liaxwm%2BOHvkke%2FLw0N5%2FfUfmBxkzpW4vg52GqpbZKjLCkTx4Jt4Ms1fF94S8csqjj3%2BMt8LFF3hE5Msu4GnylA%2BHw1Ir25CdsGifgqn7MmDUNT3qkIiSjBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDV98vmg24r8c2gbhKFHTsGXf5TRm4ebkeqR55xTMCpWjtpwterczoIlBKnP0Id%2BfgXBFbDmGW2zT8T7StSTCbKt5PGzBKmO2aXL3EEnbZDKYmy5q9BqovtHcNIQfnD9V%2BgBXMKjarnG2yaQMiu25bFjSiw93P4KJ9qt1gxPiDQsmlHG1t86sZdIcQaBjLMVbF%2F5L9aMuaFbW2Ri5ZJnPndhIIEWVWcSTpDpr0kRP48iQpZF%2BuO2XY48Pfq%2BTHL6fmqDSC%2FLqgGtm07eeiAgsylNPrvDBiuv%2F%2BaGivreLpWRpCr0gdpru5pxiZsJXQ98yOXIUluoRwZvO99dV1MW5molJT0cErnmItcpb8TE5WsE8hWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=40775144886&catId=50001519,리뷰없음
33,아이폰 13 pro 128GB 자급제 미개봉 새상품,"1,189,000원",https://cr.shopping.naver.com/adcr.nhn?x=Ov4Wwd0YUWJt%2BavCt9CqC%2F%2F%2F%2Fw%3D%3DsQkzRuMqJY3zWcA2PVgvI5RktmxXgwK5Ut4MoYDmKWu0CYpaXrkpTZ0FTnmqeb1eBGEwXvWHGlxlHzoxJrIludKrnInE9bEFmENcshPAtwh245x1C%2BEXmIK56181969FaLM03xzDfYrbsrPuQ4TcES9TJO8orONquYDv3WICli9sHmZR3I0lwYU2VA%2F%2Bees7Pw%2BVVfbD%2ByvRVrgzA0nMdqnIn5UwRuYNSBjgwEL0UOYU%2BD9ybPzdwiFAmO%2Byu6GzYy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExhDrbxMFbyPl7S6he1n2Za03np7wWGJqVsWkxdVzrzCsfXB4m7nCt%2B9FQWAi7AA2Kix%2FsYH6ugGuUTc7Bf9hb%2FCmBr3q%2BROfLpCp6CYDtou3rfBA3tjaQTL%2FM6dgfuyZSdimq9oOxn%2FyhshIKVu%2F6VC6DdmUazCncR%2BAD%2BiboiusKWRfrjtl2OPD36vkxy%2Bn5pdh6Drnnt9FoHeNG42V9AFPNRouOLVBR9bkVCm5wEj0MzLHrNgqavOROZB0h2%2BHMfc29y5LAr21ff2mZDYcaFiC3jQN2plkAkEq1ZZCN32vA4SwcLvxUEucVmH%2BcOht40%3D&nvMid=32441925414&catId=50001519,1
34,iPhone 아이폰13 미니 128GB 256GB 5G 공기계 자급제 A2628 삼사호환,"717,600원",https://cr.shopping.naver.com/adcr.nhn?x=%2F8DdJXCFAnrWFPNPrLTcw%2F%2F%2F%2Fw%3D%3DswWRGjW7pEwdMQ6s0y1aiCOwL%2BzwXNO92Nrpxfdf%2FpwmGgjNtjvRyY8TaEm3AQ5Uwu1xVyM83FRCPygq%2B%2FCZeoWm%2BoSKgeYvY6LodkLl4006a6AHsoWh2AjCpuWnECMMAHMjT3YGKVj44uh1R9USJ3EuRuCra0V6kWdISE25kd8HSnrHeKThDO7Dx%2BjKkvX5aEtpaMnmangqDAB8cwqPhRRXK7v2eTdqC0sx%2B26JjxZjK3sWV%2BB3hvRJY7OCkye%2FNypPajD6yKnwusQqEpnlTc5S1yd62COp7ZloUf5Z0DGS%2BRSsulxzuZh91kr9PDkB21T%2F4k0LKFBjrZGXKPvgkOPziKuqi6lvlwe2gIVAf2UAlXTdy6Sn%2F2yromYu89VyU5E%2BCyz4uZcSlNu%2Fh7cgGWflRa1QxmdBbkv1fIAQwD4vHvY%2FUzN94OzIr5wG3PfiAcveh74M8ABasVqCIuMAdiAv7BvSZonxJ6V%2FypanvNopZGNtOTEoXiC7ERKZBmU9yO8W2x%2B6GOU44hjY%2BL21bpBHrlPrb04yYhN7reY7Vay2dnx6erTpT022Q%2B%2BTpp53uG6MbgqBul8mbp%2BuzJfpXzsJhRvL07JMDimUWn0%2F1JFOIilD0ktKe5dhUs2euBGE3xtcDcgK3AtPrAXoe2M3PDcKR3YKlD9qGAl6gX9HvZO4IDh02IggU5780R2XJ8Ag%2BL1vEcC3r9FszllTj6Qtpo1aFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=40906225312&catId=50001519,리뷰없음
35,아이폰13프로맥스 512 GB 영화 CF 유튜브 촬영 렌탈 대여 임대,"299,000원",https://cr.shopping.naver.com/adcr.nhn?x=VYZbxpy4iANpZRqyxC%2BRy%2F%2F%2F%2Fw%3D%3DsE%2FO4tUIFHrCVxzdahfTP6nfXgvCujEx8K51xjgAq%2F71N4NgkrPIjlczCBjhk2dSM2NqyiMKG109YBJXCF4PFml3DZEYKPPNMtH4FGpD2LQzVVAGzEe9KXkjhypff%2FV5F25IaMksVgPAnNleQW0VSmcVIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0N9wEBTlh320cG5WZGi81PvE%2Beyq07JaVmG52SvcOErtSAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FebUcJ1GiKDdk1j4ecWAFOKcytcg%2Fwge2m%2F103evWRsw%2F0X8gFBBhr6rnnTk5Nq2rPkZVqh%2FST4t9nzV5PcOyGlIa%2FIDcyjh15RQN5IM5zaTohVj5q52jnGEgbG4U28rcnIDKB6Ue13ASdhX%2BJjO8lcX6w35hZgkLMUW%2B1Nn58mTv7gsyim0MVbL7HKp5NQaaMaHZbQeh6HBycp6c3XU%2BlIv7nGj1QPHWdknB15WZVH1825tkJi0vaIYhrEksxMFqCmEzheSrB6vooBgHNaQHmcOGCAZM%2BeoTWvFsbDKobzIxFIKZSkor72I81VuFlnBEc4bWCCkA97qTR1xSM2692LNjqh%2FZemCCOboDhnweAmG&nvMid=83702271293&catId=50001519,리뷰없음
36,아이폰 13 mini 자급제 256GB 스타라이트 Apple,"997,350원",https://cr.shopping.naver.com/adcr.nhn?x=xcIWqzMMoLwHJ47%2BXqlvWf%2F%2F%2Fw%3D%3Dsr4vDlBeY9snvPmXnGDG0EFhyAHdmBRS5lI%2ByXJSh9gCGgjNtjvRyY8TaEm3AQ5UwRAqzlWz50jbu5vK1pN489Gm%2BoSKgeYvY6LodkLl4006a6AHsoWh2AjCpuWnECMMAHMjT3YGKVj44uh1R9USJ3BzWbUP4hsfkDiMh%2FeiprrdhOluJ1tWQQiXRTgst1zfMd6bHlna6LOLB6PkUuNvGbhcZTESvesdOhIGLumEj5VnQKs7VECOCH6RiXWJE6IjEnXore1hdoeYc%2BP4T0DILqJVhaK0ZD7qp5zckf%2BfgrO%2BQtiu1xPGCFa2BLi4lmrUezVeyhFRjcUMAqCdi%2BPrWu%2B4bNCd8P51yR%2FiLAAQ%2FeN1r6kdrp7BvT8OlwZ7P37YyZp%2FuhVWf5tMOyu5R2EADu%2FMRrFP8yHCpiaQfYI0N%2FOWswzOwDYz%2F8g2%2FEftKomTp9cHibucK370VBYCLsADYqOIuxBwsMsGmdxDnR%2Bz2nAeYGver5E58ukKnoJgO2i7eZu4C4QxzR8Lg1KBZKrR%2FsYAV14bcmSViYETGWD%2FjOaBzJoIXKVLUezHYe07htGuDfnTUIKzsfgzFy88h426DA2%2BaZYhy4nLIvEvBLVS2jiv%2FDDKvKeAiXi4AYAIeU4bdsQocLEGGa0wsleHc2pFkrWF9wrJDc8J%2F0OQQ60JC7yxFKxoxWW7QYeL0G4OfBH7Sb1NmOoRBMBsXNQGXzjfbC%2BFUQB%2FrDAzm2q1KHRsHkfE%3D&nvMid=39872708609&catId=50001519,"2,466"
37,아이폰13프로 iPhone 13 Pro 128GB 256GB 512GB 자급제 시에라블루,"1,147,000원",https://cr.shopping.naver.com/adcr.nhn?x=hU5KgjR02ME1yPhUbbigMv%2F%2F%2Fw%3D%3DsGa9%2Ff%2FQ7pvapyEoFc3JTx08ojrrDounsC%2BGhBVT0wYmGgjNtjvRyY8TaEm3AQ5UwHXVsPmare7i3LGmUgFJv12m%2BoSKgeYvY6LodkLl4006a6AHsoWh2AjCpuWnECMMAHMjT3YGKVj44uh1R9USJ3BzWbUP4hsfkDiMh%2FeiprrdhOluJ1tWQQiXRTgst1zfMmq9AklTF7YUd8d7WFBgPkxWi0H4Tfj6kjb7IZtIhTc9anH%2Fkcy3IMEyzEjn%2BaDk6V7tUxWSD42DabOJJiLVgqevv8OUrW353skLMdA6PND8TEnq2i1d4IC6mmp3oprdJfH1LVIlJ1rzpxfboejZ%2F7PziKuqi6lvlwe2gIVAf2UAlXTdy6Sn%2F2yromYu89VyURVcdCwT5%2BWmZOlNRFDN8HrIJFIqQF73ZMnLh6V7YYPh%2FlLnJwMa7Bt8R2%2FUDqQrCZHD8hqCP9Tg0Xb0nrI3pcaPzThiK2F%2BBl7w3XDMzClKBzkUeIkmcrfmfbKHs8oAMNIeLts8SWSNGxDH7KmZ1Rw7l5DpYAmp32omXo7UI%2BsgtdkCoIQzNPw7DxZ5DeOXjLZqUh2cQo3PVEwfsdTonDH1tzRD%2FxQ3oU8jjxgVETCZqwcWm18NkT%2FMfnyd%2FxdKr1cySkuVthYOs%2FCz1N5H30MvTtug4vCjEvohqOyQz59n8cDemQw99bQ03YVcRSE%2BAyLsXkPv5cMObPiiMg8xxLs2OqH9l6YII5ugOGfB4CYY%3D&nvMid=41252673831&catId=50001519,리뷰없음
38,아이폰13미니 iphone 13 Mini 128GB 256기가 자급제,"862,080원",https://cr.shopping.naver.com/adcr.nhn?x=0aHS6yGGp0CgA14%2BXQxGXf%2F%2F%2Fw%3D%3DsVDoAWp9ebnXbaZ7tFhObT8pez0WeJZGksdsPmnFF0BaGgjNtjvRyY8TaEm3AQ5UwlWkQlPRMk6sef4RHodvQJ2m%2BoSKgeYvY6LodkLl4006a6AHsoWh2AjCpuWnECMMAHMjT3YGKVj44uh1R9USJ3H9jBvQF78L7i7pnL4F1ZjMNaLo85e6Ha77aQ4Q%2Fp7sSCq3iKqLj%2BRWT3kLVMX8TXaE37oFT0tbpWytAhWawBf1ZiYyntFWm5Uc1MFLUkVlmNGpAb%2BNAQlohDrlGv1X%2FfKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8fZQCcOAja7IZV7kAn8MrgiC1m1mCSOBagE9ptmkvwHbqdi3Q%2Fm8V2A5jR123nAwZ2F2Z%2Fnhq8j0uR832fkBP6tgPKPvjMl7P63D84nusuMEdEBHX9waODZT3%2B49tgwcYqdzV%2BcQG%2BPBUnn14F8J4ojgR2Pq1%2BdxNCO%2BJTG4xmxoRX86iPKlXJ1LVt2Gz8Tk0C%2Bp633m53JCQqoKkv9VJyJz0%2FIl%2FEgTYErgKLInFdnw2IWAinpDwg720zBf8CUKXTkbLbs%2FZ5b7F%2BO7rCAS2VCWlbjN7PJ4rvi%2F8Tc3DKZcbBzTr2g8kYMuNnxpE2qsiHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=40983851141&catId=50001519,리뷰없음
39,해외아이폰13 미니 128GB 언락 자급제폰,"699,000원",https://cr.shopping.naver.com/adcr.nhn?x=X%2F177rWpQF5d%2FIy46QCG5%2F%2F%2F%2Fw%3D%3DsvMaaJyiX8eMRzFE0Cnwl78KxxjlQE0%2BOdi7VY9zrjEHrlQPyQuHoHFsppYbPEdHaedpqH5AicXO7OJba3Ov%2BZR%2F%2BcCLd%2BIDN%2FTcVFlABW3KDIx2y4N5D2ORvjFgRrWx9tJu6lmHh%2Bt%2BZUilW8JRrtcmscUZuB%2FB3GA4tAdwd4kJn0E%2B7lsL8Xc%2FJzL4VwihdvpoB335Uf1invVfPZwlTxMU5Wn%2Bf4rmjh%2B3sPuGqzZND4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKePfgCtCE2CBaUgnZ%2FMDIYXwM0gor5H%2FSqRd7DH05B7WV36ogsAbT2GMBHUreotiQAkeyHWZBKe9X2kDM7n0Ftl%2F7kW3BopStay%2FlRGBGimzoM9IVg5FlcjwhUps8RvIqK7BjgMqClZzxO9K%2BKtKJjlTe%2FiR1wqBolPb%2FewGZ3VXP9V1DR7mNgqmT0jS3Rome7FVGRgxVy2VC%2Bw36Yb0qQw0MYIG50J%2B3qJjzwNjwdC9kC0Du%2BWAY0%2Fm1%2F6PL5ga8vGCRzYRUuPbvx2zxIX58lTHcZRP1BPjZ3sbk8yK9JPMA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=86473182724&catId=50001519,리뷰없음
40,해외아이폰13 미니 무음카메라 홍콩 애플공홈 구매 듀얼유심 전세계 배송,"890,000원",https://cr.shopping.naver.com/adcr.nhn?x=mqLa9%2BFSiHHJNLK9ioLHev%2F%2F%2Fw%3D%3DsFFCUjEftdQiHRYA1WWDe%2F1oNA%2FnLZd0TvS80YSmBCD9N4NgkrPIjlczCBjhk2dSMg44bxpgapPI6HY%2FT5ItQpV3DZEYKPPNMtH4FGpD2LQzVVAGzEe9KXkjhypff%2FV5F25IaMksVgPAnNleQW0VSmcVIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0NS11zxIWrB3yM2Gj6ZcG4r0%2Beyq07JaVmG52SvcOErtSAbCY81f975eS5nfR25FBiP83WAv8GAIoQ0MwLPWeb%2FTp77QEZK8TDgZiRXa2cbQxpdq%2FsdbeQVUWVtUTcnKOx%2F0X8gFBBhr6rnnTk5Nq2rJEDMXrxOQruyLBjAGT1jEBIa%2FIDcyjh15RQN5IM5zaTO8W2x%2B6GOU44hjY%2BL21bpP78hYzYuYP0ZOepsTyOP7rDsnqPNI0DjvwNN%2BjM7l5%2F9A9EQzse7%2Bbpwr9Wu0dtP3nwxyCyKumN2aQP%2F4bIZPh0X8psY1hPWQSBJRTsn6t1azwpQJA6WFw5tDLM%2F4edvqSiWZFwboQbvT0Hznkobp90fSDbPWacYjnpFef5GzFxmOG6zaWfqdOblCZe%2F0T6oxkSk53PI0hftz2YhRVi9C0JcI60mQLi5iYc4jQ0%2F43uhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=83409625439&catId=50001519,90
